2230931838,15384,Lars Linsen,192,1107,77,53,466,12,\N
2144192189,14891,Jason Dykes,171,2796,76,54,1973,22,\N
2150898947,15171,Jonathan C. Roberts,160,2156,76,55,1463,17,\N
322212130,15170,Koji Koyamada,205,949,76,56,251,9,\N
2103651567,14286,Menno Jan Kraak,414,3812,76,57,2153,18,\N
1982604454,12689,Bahram Javidi,974,23189,76,58,1089,13,\N
1984815221,15408,Ivan Viola,141,1839,75,59,715,15,\N
2570943861,15151,James Ahrens,143,2189,75,60,1350,16,\N
216611935,13560,Catherine Plaisant,271,10537,74,61,3864,28,\N
347101016,14472,Michael E. Papka,198,2693,74,62,1311,19,\N
2777710565,15085,Issei Fujishiro,218,1253,73,63,426,11,\N
1672749942,15156,Tobias Isenberg,166,2498,73,64,1108,20,\N
2116268014,13681,Weisi Lin,513,12266,73,65,2843,27,\N
1970486785,14970,Nobuyuki Fujisawa,289,1136,71,66,463,11,\N
1976763668,14794,Peer Timo Bremer,224,3124,71,67,1173,15,\N
193994343,14273,Silvia Miksch,266,5291,71,68,1996,21,\N
2149922296,14677,Wen Jei Yang,287,1794,71,69,123,6,\N
2143063412,15420,Robert J. Moorhead,136,1208,71,70,653,11,\N
2020036024,15687,Christoph Garth,99,1443,70,71,1159,19,\N
2009043698,15216,Anna Vilanova,174,2278,69,72,924,17,\N
213850259,14938,Holger Theisel,194,3033,69,73,1594,25,\N
2112690490,13703,Jeffrey Heer,164,11790,69,74,8491,38,\N
2806002416,15867,Tobias Schreck,127,612,68,75,978,17,\N
2235134787,14694,Hans Christian Hege,286,3538,68,76,1574,21,\N
2193668785,14316,Andrew Johnson,207,3182,68,77,1314,22,\N
2158935544,14885,Jarke J. van Wijk,75,3388,68,78,2561,24,\N
1273432415,15887,E. Wes Bethel,94,775,68,79,466,12,\N
2081123835,15520,Ming C. Hao,129,1349,67,80,723,13,\N
2230366395,13801,Kazuyoshi Takayama,633,5476,66,81,580,14,\N
2373764766,16042,Quang Vinh Nguyen,110,530,65,82,383,8,\N
2424001649,15010,Gunther H. Weber,122,1868,65,83,727,15,\N
2111668110,15193,Petra Isenberg,112,2732,64,84,1940,24,\N
2147723296,15319,Xiaoru Yuan,140,2119,64,85,679,14,\N
2147514866,14078,Chaomei Chen,230,8333,63,86,3641,22,\N
2151081949,14937,Frits H. Post,123,3051,63,87,2165,23,\N
220305330,14549,Martin J. Eppler,317,4298,63,88,888,13,\N
2111177146,14756,Shixia Liu,162,4354,63,89,2341,25,\N
2101761023,15553,Nan Cao,116,1578,62,90,959,17,\N
2131773813,14578,Deborah Silver,135,4016,62,91,2360,18,\N
2143783256,14291,Katy BÃ¶rner,242,6035,62,92,1243,17,\N
292280582,15391,Timo Ropinski,163,1505,62,93,755,14,\N
2208814380,15649,Chaoli Wang,104,1390,62,94,701,14,\N
2133897809,14030,Sang Joon Lee,569,6821,61,95,901,17,\N
2155481213,15540,Achim Ebert,178,657,61,96,348,10,\N
689294964,13010,Umeshwar Dayal,351,15127,61,97,1033,19,1
2114960163,14463,Yoshifuru Saito,354,860,61,98,25,3,\N
2119202230,15348,Daniel F. Keefe,156,1420,60,99,727,15,\N
2023608286,15329,Remco Chang,119,2102,60,100,1189,21,\N
2030366862,15286,Christopher G. Healey,106,2123,60,101,1690,20,\N
1770354363,15497,Christophe Hurter,147,1379,59,102,1026,17,\N
1429185800,15109,Anders Ynnerman,192,2227,59,103,654,13,\N
2015235164,15033,Alex Pang,110,2390,59,104,1697,21,\N
2063125263,16418,Andrew Vande Moere,74,421,59,105,1054,16,\N
327243226,15195,Robert Kosara,82,2400,59,106,1939,23,\N
2160611799,15510,Rong Fung Huang,123,1484,59,107,636,14,\N
2139883648,14905,Vineet R. Kamat,198,2605,59,108,1305,23,\N
2135052836,12533,Hans Peter Seidel,1187,31610,58,109,1874,23,\N
2153352774,15370,Beatriz Sousa Santos,194,1220,58,110,303,7,\N
2129763075,13290,Richard A. Robb,430,9931,58,111,1355,15,\N
323429155,14373,Jos B. T. M. Roerdink,329,4449,58,112,517,12,\N
2102429099,14522,Matthew O. Ward,142,4368,58,113,2373,22,\N
544170546,14397,Tamara Munzner,118,5526,57,114,2932,26,\N
2030906650,13476,Jannick P. Rolland,542,9340,57,115,1185,17,\N
1235285878,15460,Xavier Tricoche,87,1906,57,116,1109,16,\N
272170598,15507,Alex Endert,101,1746,57,117,1224,20,\N
2163751157,14852,Koji Okamoto,293,1527,56,118,292,6,\N
2158434997,13554,Colin Ware,260,9784,56,119,3940,21,\N
2034849075,13428,Thomas A. DeFanti,177,6835,56,120,2857,19,1
2117564997,15414,Stefan Bruckner,120,1918,55,121,940,16,\N
2113582855,15603,Charl P. Botha,123,1015,55,122,540,12,\N
2289128761,13784,Roberto Scopigno,292,7785,55,123,1452,20,\N
2101266097,15588,Yingcai Wu,94,1885,54,124,1198,15,\N
2163374114,15091,Pak Chung Wong,101,2413,54,125,959,16,\N
2166292476,14587,Falk Schreiber,203,4963,54,126,1276,15,\N
2296898667,15552,Rosane Minghim,108,1824,53,127,715,12,\N
36542275,13139,Jayaram K. Udupa,443,13619,53,128,948,15,\N
74604451,14233,Oliver Deussen,256,5817,52,129,991,16,\N
2032738043,13006,Peter Brusilovsky,504,18064,52,130,582,16,\N
2006893438,13676,Chandrajit L. Bajaj,390,8879,52,131,1197,17,1
1993881951,15830,Filip Sadlo,98,1125,52,132,389,11,\N
2157743775,12883,Hsinchun Chen,829,24466,52,133,1733,20,1
2100559988,14239,Michitaka Hirose,461,2604,52,134,496,8,\N
2070382900,15138,JÃ¶rn Kohlhammer,140,2376,52,135,577,12,\N
2289975239,12963,Markus Gross,552,22483,51,136,798,17,\N
2310357739,15518,Kiyoshi Horii,196,187,51,137,11,2,\N
2787518297,16415,Daniel A. Keim,88,158,51,138,211,7,\N
2116717946,13744,Qingming Huang,550,8604,50,139,1406,18,\N
1995659342,13747,Donald Rockwell,302,7688,50,140,856,16,\N
1916366858,15645,Roberto TherÃ³n,153,1001,50,141,415,11,\N
1975749114,15137,Falko Kuester,174,1538,50,142,480,12,\N
2317229737,15713,J.J. van Wijk,40,1123,50,143,2386,23,\N
2110484598,14058,Doug A. Bowman,218,7676,49,144,1938,21,\N
2085846229,15197,Peter Hastreiter,108,2715,49,145,1275,18,\N
2064750564,14689,Stephan Diehl,163,3721,49,146,901,15,\N
2046772540,14496,Enrico Gobbetti,221,3661,49,147,784,15,\N
2762167099,15474,Eduard GrÃ¶ller,99,1517,49,148,819,15,\N
2122885999,15181,Takashi Yamane,198,1258,49,149,709,13,\N
2123005041,14121,Bruce H. Thomas,266,4393,49,150,684,16,\N
2142123371,15415,Ross Maciejewski,141,1884,48,151,645,15,\N
2311088539,14067,John Grundy,481,5920,48,152,398,10,\N
735013031,14837,Simeon J. Simoff,282,2011,48,153,270,9,\N
336473884,13710,Peter Eades,218,8616,48,154,2707,15,\N
2032593886,16077,Naohisa Sakamoto,105,322,48,155,108,4,\N
2004445387,15202,Tom Peterka,131,1747,48,156,770,15,\N
155781915,14597,Emilio Corchado,340,3636,48,157,492,10,\N
2172094290,12776,George G. Robertson,206,16846,48,158,4177,24,1
2113528437,14450,Danyel Fisher,135,5218,47,159,2121,22,\N
2057155413,15305,Markus Hadwiger,122,2102,47,160,740,15,\N
2537308940,15717,Jian Huang,79,1172,47,161,439,14,\N
2132435563,13927,Noel E. OConnor,567,6029,47,162,504,12,\N
1971971201,15429,Christian Tominski,69,2324,47,163,2114,20,\N
1666292634,15283,Wolfgang Aigner,121,2211,46,164,1453,18,\N
1985594367,15420,Kenneth Moreland,89,1505,46,165,817,12,\N
2026169623,15241,Penny Rheingans,83,2288,46,166,1486,20,\N
2303263319,16377,Theresa Marie Rhyne,56,413,46,167,291,9,\N
2232251205,14469,Toshio Kobayashi,352,2985,46,168,454,11,\N
2121069363,12773,Wen Gao,1262,23751,46,169,983,18,\N
2103920730,11775,Luc Van Gool,1185,63212,46,170,1328,16,\N
2133129399,15865,Carla M. D. S. Freitas,88,886,46,171,370,13,\N
2174600408,15927,Thomas Wischgoll,115,685,45,172,364,7,\N
1949160300,14369,Yassin A. Hassan,479,2804,45,173,590,12,\N
2005110205,15314,Ken Brodlie,82,1770,45,174,1194,17,\N
2078060999,15647,Michael Sedlmair,81,1586,45,175,1149,17,\N
2087690876,16369,Michael Krone,66,663,45,176,515,12,\N
2103155697,14372,Jianping Fan,296,5164,44,177,1078,16,\N
2044106535,14916,Yuichi Murai,286,1549,44,178,192,8,\N
2130365379,15098,Seok Hee Hong,198,1851,44,179,567,12,\N
2138221895,15927,Marc Streit,72,1133,44,180,849,16,\N
2162039953,16096,Fabian Beck,61,1126,44,181,678,15,\N
2013511199,14913,Victoria Interrante,132,2696,44,182,1113,14,\N
2013743603,13801,StÃ©phane Ducasse,456,8968,44,183,1711,20,\N
192858880,13929,Alan M. MacEachren,215,8877,44,184,4622,25,\N
2028355016,15903,Ingrid Hotz,108,870,43,185,256,9,\N
1993486354,12882,Loet Leydesdorff,955,29826,43,186,1387,14,\N
1094438419,16488,Kai Lawonn,78,390,43,187,275,11,\N
2104129307,12878,Dacheng Tao,1100,38303,43,188,2355,22,1
2116391462,15234,Nobuyuki Takenaka,217,867,43,189,131,7,\N
2100961798,16127,Benjamin Bach,64,968,43,190,667,13,\N
2112764583,14967,Jessie Kennedy,143,2537,43,191,676,13,\N
2289414603,13694,Elke A. Rundensteiner,537,8782,43,192,1047,15,\N
2133649610,13237,Guang Zhong Yang,930,16747,43,193,720,17,\N
2123850919,14214,Margaret Anne Storey,192,6509,43,194,1773,20,\N
618659213,14507,Dieter W. Fellner,380,2583,43,195,350,11,\N
709117735,14616,Miki Haseyama,481,1268,42,196,65,4,\N
2069749540,13073,Mark Billinghurst,557,15404,42,197,1282,14,\N
2032128463,15324,Ulf Tiede,69,1314,42,198,1348,20,\N
2007505320,12391,Max A. Viergever,795,38953,42,199,1065,17,\N
1954225133,15460,Masaaki Kawahashi,173,806,42,200,505,6,\N
2682213054,14759,Torsten MÃ¶ller,139,3902,42,201,1799,21,\N
2294614697,14845,Masahiro Takei,392,1005,42,202,291,3,\N
2062765584,15069,Nashwan Dawood,222,1604,41,203,374,10,\N
2117074476,15567,Weidong Huang,139,1185,41,204,453,9,\N
693769535,13819,Steven P. Reiss,177,5180,41,205,958,17,\N
391330844,13922,Paolo Cignoni,182,7982,41,206,1307,17,\N
2124146674,16331,Souichi Saeki,108,81,41,207,7,2,\N
2158780083,15683,Ross Brown,154,720,41,208,305,10,\N
2161150395,14598,Guangtao Zhai,302,4296,41,209,1143,14,\N
1879266857,15444,Nathalie Henry Riche,95,2042,41,210,1255,18,\N
2011713265,13089,Touradj Ebrahimi,596,15935,41,211,1659,13,\N
1986472849,15440,Luis Gustavo Nonato,145,1583,41,212,615,14,\N
2030039896,14236,RÃ¼diger Westermann,180,5683,41,213,733,16,\N
2119006874,15625,Alexandre Bergel,139,1037,40,214,214,9,\N
2104903838,15582,Hongfeng Yu,97,1419,40,215,814,16,\N
2570261396,14691,Chris Shaw,151,2184,40,216,456,12,\N
2924299326,15475,Masahiro Nishida,136,641,40,217,383,12,\N
2304186621,14014,Hans Peter Meinzer,387,6604,40,218,866,14,\N
2196043388,12773,Henry Fuchs,326,13265,40,219,2405,22,1
2676222217,15878,Anastasia Bezerianos,74,1129,40,220,735,15,\N
2135628551,16589,Charles Perin,60,351,40,221,306,9,\N
2136032002,13880,Gabor Fichtinger,468,7673,40,222,915,15,\N
2155423936,12978,Enrico Bertini,852,27227,39,223,1029,16,\N
2158833350,15286,Tomohiro Yoshikawa,230,551,39,224,51,3,\N
2194545686,14380,Gerald Schaefer,443,4715,39,225,323,9,\N
111041040,13945,Takeshi Furuhashi,426,3561,39,226,47,3,\N
1229337910,16597,Simone Kriglstein,63,275,39,227,239,8,\N
125784020,13801,Thomas J. Overbye,312,5723,39,228,491,12,\N
14227721,13541,Steven M. Drucker,254,10995,39,229,2167,18,\N
2009084615,14542,Scott Klasky,214,4172,39,230,1346,14,\N
2052614558,15483,Brian S. Thurow,143,1255,39,231,537,11,\N
2056576592,14227,Dimitrios Tzovaras,518,3530,39,232,143,8,\N
2099365047,15139,Jo Wood,125,2257,39,233,1061,18,\N
432232642,15554,M. Eduard GrÃ¶ller,98,1519,39,234,621,15,\N
70881205,14169,Christopher Nimsky,346,8946,38,235,1290,13,\N
2211407898,13996,Mo Samimy,298,7380,38,236,2044,21,\N
2299437103,12594,Lei Zhang,934,40975,38,237,1224,13,\N
2275486400,16288,Aidong Lu,71,658,38,238,342,10,\N
2166341251,13650,Pheng Ann Heng,564,10689,38,239,430,11,\N
2149494377,15331,David Gotz,99,2141,38,240,793,14,\N
2149631809,11414,Thomas S. Huang,1386,75366,38,241,920,15,\N
2131835883,14591,Sisi Zlatanova,262,2895,38,242,350,10,\N
2304039527,15711,Kenji Ono,186,201,38,243,45,4,\N
2307725321,14831,Karrie Karahalios,145,3188,38,244,904,15,\N
2100407811,15329,Takahiro Ogawa,267,534,38,245,60,4,\N
2116519607,13861,Juliana Freire,257,8151,38,246,2084,18,1
2071984077,13369,Mary Czerwinski,314,14231,38,247,1843,19,1
2057140656,15011,William Puech,256,1647,37,248,136,5,\N
2063339990,15824,Tomasz Bednarz,125,500,37,249,157,6,\N
2037139690,15916,Berk Geveci,52,1307,37,250,1118,12,\N
2043574948,15009,Raghu Machiraju,180,2525,37,251,487,12,\N
2110385964,14234,Jens KrÃ¼ger,204,5594,37,252,581,11,\N
2156193085,15785,Shiaofen Fang,96,1005,37,253,201,7,\N
2139539936,13664,Martin Wattenberg,106,12387,37,254,4075,26,\N
99198979,15856,Gintautas Dzemyda,126,643,37,255,312,11,\N
310679509,12073,Alan C. Bovik,780,58093,37,256,2606,13,\N
427440905,14309,Stephen G. Kobourov,343,4450,37,257,835,16,\N
257767137,13254,Nils Gehlenborg,129,33994,37,258,1757,14,\N
2007409689,15517,Hiroyuki Hirahara,202,374,37,259,133,5,\N
2021940073,14381,Anatole LÃ©cuyer,243,5859,37,260,1277,16,\N
1995003537,14229,Steven G. Parker,128,4515,37,261,833,13,\N
2283139614,14718,Mihai Datcu,400,1434,37,262,186,8,\N
2289765131,12697,Joseph A. Izatt,663,28812,37,263,549,12,\N
2300598665,14029,Meng Wang,389,12096,37,264,1905,20,\N
2406723774,14873,Paul M. Danehy,218,2400,37,265,421,14,\N
2436183587,13310,Ajit P. Yoganathan,736,16568,37,266,1224,19,\N
2309436987,14428,Robert M. Kirby,274,4746,36,267,781,16,\N
1970846384,16341,Bernd Hentschel,77,379,36,268,252,9,\N
718039462,13530,Maneesh Agrawala,224,12011,36,269,3118,24,\N
2109836193,15993,Angus G. Forbes,123,491,36,270,212,8,\N
2112462370,12373,Ming Hsuan Yang,527,42747,36,271,3579,27,\N
2105740368,15122,Mario Costa Sousa,168,2166,36,272,222,8,\N
2037513264,14799,Karl Heinz HÃ¶hne,63,1742,36,273,1090,19,\N
2039801083,13804,Tao Mei,437,11993,36,274,1364,18,\N
2042248411,13555,Alexander Smits,548,10693,36,275,1018,19,\N
2119064567,18430,Carlos Scheidegger,6,63,36,276,1580,16,\N
2063208255,15152,Tim Wilhelm Nattkemper,201,2273,36,277,420,10,\N
2065625292,15246,Ke Gu,143,2763,36,278,1319,18,\N
2142547891,13932,Ling Shao,487,11771,36,279,1102,17,\N
2126764247,14070,Reinhard Klein,318,6586,36,280,561,12,\N
2572481585,15441,Akira Kageyama,138,1372,36,281,132,6,\N
2175384922,13851,Andreas Holzinger,566,10181,36,282,550,11,\N
2251068073,16025,ç¥ä¸€ æ‘äº•,153,9,35,282,0,0,\N
2152403400,16224,Matthias Trapp,84,456,35,284,290,9,\N
80170140,15231,Kazuo Misue,108,1342,35,285,266,6,\N
1989483876,16251,Mario Hlawitschka,77,501,35,286,269,10,\N
1998742316,15303,Luc Renambot,80,1299,35,287,597,14,\N
1775603343,16344,Barbora KozlÃ­kovÃ¡,73,863,35,288,307,8,\N
2034595988,15870,Alexander Lex,71,1589,35,289,1336,14,\N
2113308670,13980,Fernanda B. ViÃ©gas,79,9670,35,290,3849,23,\N
2079969273,14182,Allen D. Malony,293,4626,35,291,610,14,\N
2104003072,15670,Petr KubÃ­Äek,171,318,35,292,140,6,\N
2039389676,15115,Melanie Tory,103,2636,35,293,341,12,\N
2049612993,16038,Ching Kuang Shene,79,622,35,294,314,9,\N
2779206936,15023,Guy MelanÃ§on,101,2853,35,295,1689,10,\N
2113885942,15633,Miriah Meyer,71,1583,34,296,1022,18,\N
2113934472,14226,Gregory M. Nielson,109,3650,34,297,666,14,\N
2059910451,13227,Jiebo Luo,694,17187,34,298,1198,16,1
2102875885,12664,Ronald K. Hanson,1102,26834,34,299,762,15,\N
2107070739,13100,Xuelong Li,893,29319,34,300,1211,17,1
2118134862,12915,Daniel Thalmann,758,16261,34,301,595,11,\N
2093104212,13789,Tobias HÃ¶llerer,245,6320,34,302,603,13,\N
2095457205,15780,ZdenÄ›k StachoÅˆ,168,324,34,303,70,5,\N
2149241181,16644,Rita Borgo,46,471,34,304,453,12,\N
2149697424,16389,Guido Reina,68,518,34,305,327,10,\N
2146842387,14133,Shinichi Satoh,384,4571,34,306,215,8,\N
2134310558,15348,Eugene Zhang,90,2223,34,307,786,11,\N
2140209713,15604,Christopher Collins,65,1635,34,308,1132,14,\N
2124136419,14398,David L. Wilson,343,3517,34,309,329,10,\N
230994779,15237,Yasufumi Takama,234,682,34,310,166,7,\N
2424929565,16124,Jimmy Johansson,63,848,34,311,503,13,\N
2257265516,15764,Song Zhang,72,1436,34,312,840,14,\N
2017298756,15516,Lloyd A. Treinish,73,1002,34,313,839,14,\N
2024442029,15715,Fernando V. Paulovich,88,1577,34,314,661,13,\N
1973679749,14249,Ioannis Kompatsiaris,462,4623,34,315,340,10,\N
1975963237,14619,Renato Pajarola,161,3782,34,316,958,12,\N
1615293024,13675,Michael Markl,629,12981,34,317,2257,20,\N
18512383,16006,Craig Anslow,96,678,34,318,213,7,\N
743507883,13594,Michael Gleicher,197,9431,34,319,841,17,\N
273213970,15766,Masood Masoodian,130,701,34,320,149,7,\N
1916196745,14937,Ian D. Bishop,148,3154,33,321,599,14,\N
1983665251,16898,Mel Krokos,48,185,33,322,146,8,\N
1989461925,15367,Alexei Sourin,138,1426,33,323,398,11,\N
1167787926,15809,Kresimir Matkovic,100,943,33,324,455,11,\N
1221219011,13682,Samuel Kaski,497,9659,33,325,1088,17,\N
2124610550,16493,LukÃ¡Å¡ Herman,83,121,33,326,77,6,\N
2124784654,13651,Ross T. Whitaker,274,9392,33,327,956,15,\N
2144833106,12477,Shuicheng Yan,765,40541,33,328,1678,19,1
2134858009,14276,Barbara Hammer,455,5361,33,329,525,14,\N
2135188225,14993,Chi Wing Fu,181,2637,33,330,395,12,\N
2158734040,15846,Maria Cristina Ferreira de Oliveira,107,953,33,331,320,9,\N
2166984636,14331,Robert Biddle,271,4769,33,332,252,10,\N
2070539660,14724,John Hosking,235,2943,33,333,382,10,\N
2052808332,15908,Peter Bak,75,1013,33,334,686,13,\N
2114031719,14767,James J. Thomas,79,3260,33,335,1551,18,\N
2118059029,15271,Nigel W. John,135,1732,33,336,285,10,\N
2098528998,15591,David Auber,66,1645,33,337,701,12,\N
2098652694,16844,Kyungwon Lee,54,145,33,338,49,4,\N
2215764594,15654,Harald Kleine,112,867,33,339,273,10,\N
89785269,15159,Pierre Dragicevic,94,2696,33,340,1102,17,\N
5114806,14051,Fabio Remondino,261,5987,33,341,1201,15,\N
511619218,14827,Patrick Le Callet,283,2234,33,342,462,11,\N
2581263356,14745,Lei Shi,90,1937,33,343,342,12,\N
2099729717,15106,Shuichi Torii,316,635,32,344,31,3,\N
123419233,15114,Raimund Dachselt,175,2292,32,345,471,13,\N
1837758571,16228,Kawa Nazemi,84,356,32,346,204,9,\N
192202707,16200,Mikael Jern,58,801,32,347,562,11,\N
1994040240,12094,Arthur W. Toga,1274,81496,32,348,1787,15,\N
1975140722,13353,Nadia Magnenat Thalmann,589,10851,32,349,464,11,\N
1569396467,14851,Pourang Irani,194,3082,32,350,545,12,\N
1588343227,14687,Harald Reiterer,341,2486,32,351,399,10,\N
275330042,14637,Gordon Kindlmann,97,4991,32,352,1405,19,\N
2168906395,15724,Eliot Winer,140,935,32,353,251,6,\N
2169356058,15197,Alberto Raposo,221,1046,32,354,151,7,\N
2122159418,14542,Martin Rumpf,221,3967,32,355,765,15,\N
2131329962,12631,Russell H. Taylor,739,24788,32,356,573,13,\N
2131873231,13060,Mohan M. Trivedi,572,18844,32,357,510,14,\N
2133795835,16391,Klaus Engel,72,311,32,358,488,10,\N
2133981417,13995,David A. Yuen,446,9888,32,359,250,9,\N
2134010418,14851,Shiqi Wang,238,2981,32,360,730,13,\N
2134708163,14325,Andrew J. Hanson,117,4870,32,361,648,14,\N
2942445332,12476,Liang Li,2022,47557,32,362,193,5,\N
2198039525,12861,Marc Pollefeys,557,21527,32,363,1031,15,\N
2205887465,13309,Lambertus Hesselink,449,11388,32,364,652,13,\N
2262403949,15591,Ronald Peikert,53,1727,32,365,1078,17,\N
2189376613,13921,Nelson Max,175,4259,31,366,820,12,\N
2206139417,15572,J. Ãngel VelÃ¡zquez Iturbide,101,1073,31,367,748,9,\N
2185953963,16282,Hans JÃ¶rg Schulz,47,851,31,368,733,15,\N
2073389685,15194,Atilla Peter Kiraly,155,1803,31,369,304,11,\N
2118406245,15765,Jing Yang,62,1360,31,370,700,15,\N
2120354443,13082,Richard B. Miles,805,19789,31,371,553,10,\N
2103426042,14198,James Noble,350,5863,31,372,267,10,\N
2103608908,15900,Weiwei Cui,49,1566,31,373,1079,14,\N
2104469161,16195,Guoning Chen,63,876,31,374,404,10,\N
29013732,15640,Gordon Clapworthy,138,820,31,375,131,6,\N
2489418703,15841,Ying Zhu,73,940,31,376,176,6,\N
2576425098,13690,Heinz Otto Peitgen,300,9115,31,377,513,14,\N
2511625672,16711,Peter A. Kara,53,228,31,378,117,6,\N
1224470917,15777,Kelly Gaither,55,1684,31,379,260,9,\N
2009660514,15709,Aidan Slingsby,93,1050,31,380,736,11,\N
1973676801,16449,David L. Kao,37,464,31,381,442,8,\N
2473379516,15690,Seiji Hayano,128,216,31,382,13,2,\N
428385884,14450,Paul A. Fishwick,222,3575,31,383,179,8,\N
96769270,15336,Andreas Pommert,57,1316,31,384,904,14,\N
2149823972,16088,Rainer Groh,115,324,31,385,80,5,\N
2154166576,13924,Changsheng Xu,403,9471,31,386,773,14,\N
2163697134,16250,Ana Paula Afonso,77,419,31,387,121,7,\N
2166087681,14641,Yukio Ohsawa,320,2359,31,388,255,7,\N
2155536069,14110,Yongdong Zhang,440,7289,31,389,585,12,\N
2142816363,13260,Morteza Gharib,610,17089,31,390,1407,16,\N
2145806822,16296,Maria Beatriz Carmo,92,246,31,391,129,7,\N
2146555714,15009,Peter Rodgers,189,2413,31,392,397,11,\N
2147236103,15278,Gun A. Lee,135,1596,31,393,277,8,\N
2142182795,15984,Karsten Klein,80,1023,30,394,334,8,\N
2122099291,14772,John E. Stone,72,4621,30,395,799,14,\N
2123564807,15139,Maria G. Martini,205,1601,30,396,158,7,\N
2168344630,16474,Bianchi Serique Meiguins,81,168,30,397,69,4,\N
2168527748,13790,Huchuan Lu,293,13721,30,398,2432,20,\N
170241628,15300,Alfredo Vellido,168,1765,30,399,201,6,\N
2020956399,14010,Hideo Saito,542,3228,30,400,77,5,\N
2012282979,14718,Sheelagh Carpendale,76,4365,30,401,1515,18,\N
1857976452,15262,Lorenz Hurni,179,1370,30,402,290,8,\N
1919056314,15640,Joseph A. Insley,61,670,30,403,342,9,\N
2104476252,15359,Christopher Pettit,191,1417,30,404,323,11,\N
2100348147,14084,Julio Soria,461,5256,30,405,984,15,\N
2100495616,15534,Jeremy S. Meredith,68,1646,30,406,520,9,\N
2101712336,14528,Tiejun Huang,322,3564,30,407,450,14,\N
2102763880,13386,Mamoru Ishii,388,12853,30,408,519,12,\N
2090988392,12148,Ferenc A. Jolesz,696,53807,30,409,3326,18,\N
2116811638,14867,Shuqiang Jiang,237,2627,30,410,430,10,\N
2118199879,14838,Dianne Cook,145,2955,30,411,850,16,\N
2072553995,15694,Rahul C. Basole,96,1785,30,412,336,9,\N
