2057140656,15011,William Puech,256,1647,37,256,136,5,\N
310679509,12073,Alan C. Bovik,780,58093,37,257,2606,13,\N
99198979,15856,Gintautas Dzemyda,126,643,37,258,312,11,\N
2139539936,13664,Martin Wattenberg,106,12387,37,259,4075,26,\N
2156193085,15785,Shiaofen Fang,96,1005,37,260,201,7,\N
2110385964,14234,Jens KrÃ¼ger,204,5594,37,261,581,11,\N
2043574948,15009,Raghu Machiraju,180,2525,37,262,487,12,\N
427440905,14309,Stephen G. Kobourov,343,4450,37,263,835,16,\N
2063339990,15824,Tomasz Bednarz,125,500,37,264,157,6,\N
2065625292,15246,Ke Gu,143,2763,36,265,1319,18,\N
2142547891,13932,Ling Shao,487,11771,36,266,1102,17,\N
2126764247,14070,Reinhard Klein,318,6586,36,267,561,12,\N
2572481585,15441,Akira Kageyama,138,1372,36,268,132,6,\N
2175384922,13851,Andreas Holzinger,566,10181,36,269,550,11,\N
2119064567,18430,Carlos Scheidegger,6,63,36,270,1580,16,\N
2063208255,15152,Tim Wilhelm Nattkemper,201,2273,36,271,420,10,\N
2039801083,13804,Tao Mei,437,11993,36,272,1364,18,\N
2042248411,13555,Alexander Smits,548,10693,36,273,1018,19,\N
2037513264,14799,Karl Heinz HÃ¶hne,63,1742,36,274,1090,19,\N
2105740368,15122,Mario Costa Sousa,168,2166,36,275,222,8,\N
2112462370,12373,Ming Hsuan Yang,527,42747,36,276,3579,27,\N
2109836193,15993,Angus G. Forbes,123,491,36,277,212,8,\N
718039462,13530,Maneesh Agrawala,224,12011,36,278,3118,24,\N
1970846384,16341,Bernd Hentschel,77,379,36,279,252,9,\N
2309436987,14428,Robert M. Kirby,274,4746,36,280,781,16,\N
2113308670,13980,Fernanda B. ViÃ©gas,79,9670,35,281,3849,23,\N
2779206936,15023,Guy MelanÃ§on,101,2853,35,282,1689,10,\N
2049612993,16038,Ching Kuang Shene,79,622,35,283,314,9,\N
2039389676,15115,Melanie Tory,103,2636,35,284,341,12,\N
2104003072,15670,Petr KubÃ­Äek,171,318,35,285,140,6,\N
2079969273,14182,Allen D. Malony,293,4626,35,286,610,14,\N
2251068073,16025,ç¥ä¸€ æ‘äº•,153,9,35,287,0,0,\N
2034595988,15870,Alexander Lex,71,1589,35,288,1336,14,\N
1775603343,16344,Barbora KozlÃ­kovÃ¡,73,863,35,289,307,8,\N
1998742316,15303,Luc Renambot,80,1299,35,290,597,14,\N
1989483876,16251,Mario Hlawitschka,77,501,35,291,269,10,\N
80170140,15231,Kazuo Misue,108,1342,35,292,266,6,\N
2152403400,16224,Matthias Trapp,84,456,35,293,290,9,\N
2424929565,16124,Jimmy Johansson,63,848,34,294,503,13,\N
1975963237,14619,Renato Pajarola,161,3782,34,295,958,12,\N
2257265516,15764,Song Zhang,72,1436,34,296,840,14,\N
2017298756,15516,Lloyd A. Treinish,73,1002,34,297,839,14,\N
2024442029,15715,Fernando V. Paulovich,88,1577,34,298,661,13,\N
743507883,13594,Michael Gleicher,197,9431,34,299,841,17,\N
1615293024,13675,Michael Markl,629,12981,34,300,2257,20,\N
18512383,16006,Craig Anslow,96,678,34,301,213,7,\N
273213970,15766,Masood Masoodian,130,701,34,302,149,7,\N
2124136419,14398,David L. Wilson,343,3517,34,303,329,10,\N
230994779,15237,Yasufumi Takama,234,682,34,304,166,7,\N
1973679749,14249,Ioannis Kompatsiaris,462,4623,34,305,340,10,\N
2140209713,15604,Christopher Collins,65,1635,34,306,1132,14,\N
2093104212,13789,Tobias HÃ¶llerer,245,6320,34,307,603,13,\N
2134310558,15348,Eugene Zhang,90,2223,34,308,786,11,\N
2059910451,13227,Jiebo Luo,694,17187,34,309,1198,16,1
2113934472,14226,Gregory M. Nielson,109,3650,34,310,666,14,\N
2107070739,13100,Xuelong Li,893,29319,34,311,1211,17,1
2118134862,12915,Daniel Thalmann,758,16261,34,312,595,11,\N
2102875885,12664,Ronald K. Hanson,1102,26834,34,313,762,15,\N
2113885942,15633,Miriah Meyer,71,1583,34,314,1022,18,\N
2095457205,15780,ZdenÄ›k StachoÅˆ,168,324,34,315,70,5,\N
2149241181,16644,Rita Borgo,46,471,34,316,453,12,\N
2149697424,16389,Guido Reina,68,518,34,317,327,10,\N
2146842387,14133,Shinichi Satoh,384,4571,34,318,215,8,\N
3206897746,15647,Jian Chen,98,1799,33,320,386,8,\N
2070539660,14724,John Hosking,235,2943,33,320,382,10,\N
2581263356,14745,Lei Shi,90,1937,33,321,342,12,\N
511619218,14827,Patrick Le Callet,283,2234,33,322,462,11,\N
5114806,14051,Fabio Remondino,261,5987,33,323,1201,15,\N
2215764594,15654,Harald Kleine,112,867,33,324,273,10,\N
2098652694,16844,Kyungwon Lee,54,145,33,325,49,4,\N
2098528998,15591,David Auber,66,1645,33,326,701,12,\N
2118059029,15271,Nigel W. John,135,1732,33,327,285,10,\N
2114031719,14767,James J. Thomas,79,3260,33,328,1551,18,\N
2052808332,15908,Peter Bak,75,1013,33,329,686,13,\N
89785269,15159,Pierre Dragicevic,94,2696,33,330,1102,17,\N
2166984636,14331,Robert Biddle,271,4769,33,331,252,10,\N
1221219011,13682,Samuel Kaski,497,9659,33,332,1088,17,\N
2158734040,15846,Maria Cristina Ferreira de Oliveira,107,953,33,333,320,9,\N
1983665251,16898,Mel Krokos,48,185,33,334,146,8,\N
1989461925,15367,Alexei Sourin,138,1426,33,335,398,11,\N
1167787926,15809,Kresimir Matkovic,100,943,33,336,455,11,\N
1916196745,14937,Ian D. Bishop,148,3154,33,337,599,14,\N
2124610550,16493,LukÃ¡Å¡ Herman,83,121,33,338,77,6,\N
2124784654,13651,Ross T. Whitaker,274,9392,33,339,956,15,\N
2144833106,12477,Shuicheng Yan,765,40541,33,340,1678,19,1
2134858009,14276,Barbara Hammer,455,5361,33,341,525,14,\N
2135188225,14993,Chi Wing Fu,181,2637,33,342,395,12,\N
2131329962,12631,Russell H. Taylor,739,24788,32,343,573,13,\N
2262403949,15591,Ronald Peikert,53,1727,32,344,1078,17,\N
2205887465,13309,Lambertus Hesselink,449,11388,32,345,652,13,\N
2198039525,12861,Marc Pollefeys,557,21527,32,346,1031,15,\N
2942445332,12476,Liang Li,2022,47557,32,347,193,5,\N
2134708163,14325,Andrew J. Hanson,117,4870,32,348,648,14,\N
2134010418,14851,Shiqi Wang,238,2981,32,349,730,13,\N
2133981417,13995,David A. Yuen,446,9888,32,350,250,9,\N
2133795835,16391,Klaus Engel,72,311,32,351,488,10,\N
2131873231,13060,Mohan M. Trivedi,572,18844,32,352,510,14,\N
275330042,14637,Gordon Kindlmann,97,4991,32,353,1405,19,\N
2122159418,14542,Martin Rumpf,221,3967,32,354,765,15,\N
